,comments,Positive,Neutral,Negative,Compound
491,This place sells mostly wooden furniture. Has a range of wood colours. Quite a number of options for wooden bed frame.,0.06166666666666667,0.9383333333333334,0.0,0.05043333333333333
492,Yunxuan had helped us with the selection and ordering of our furniture. She was very helpful and knows information on the furniture and she was able to help us with all our queries. We are very satisfied with her services👌👌👌. The options available in Wihardja is commendable👍👍,0.14350000000000002,0.8565,0.0,0.293775
493,Best place for teak wood furniture. Reasonable price for good quality furniture.,0.395,0.605,0.0,0.49905
494,We really enjoyed the good service here by Lee Ling. Quality teak wood is hard to find. Wihardja’s teak furniture’s quality is good and reasonably priced! Looking forward to the delivery of our new bed!,0.1755,0.77725,0.04725,0.26615
495,Lovely and reasonably priced wood furniture. Very friendly and patient staff who helped with my endless queries! Worth making a trip to the store. Do be mindful that the wood color differ from what you have seen onsite and what you photographed or saw online. 😁,0.19640000000000002,0.6036,0.0,0.2792
496,Very informative customer service and great quality products. Staff was very helpful with explaining the products in further detail and answering our queries. Recommended.,0.5166666666666666,0.48333333333333334,0.0,0.43420000000000003
497,"Hi service is good, friendly sales person. Goods arrive in good condition and satisfied. I definitely come   back to check for new stocks.",0.442,0.558,0.0,0.5804333333333334
498,Staffs were helpful and patience with our queries. Furniture were arranged nicely and there's no blockage for any paths.,0.246,0.6759999999999999,0.078,0.29969999999999997
499,Im happy with Yunxuan and Lee Ling as they help me with my need to buy some items for my new house and they are very friendly. They explain to me and my wife about the teak wood in details. Would recommend my family and friends.,0.29166666666666663,0.7083333333333333,0.0,0.5175333333333333
500,I went to Wihardja to get a TV console. The place has a wide variety of wood furnitures. The sales executive Mr Karsoon is friendly and helpful. Keep up the good work!,0.21825,0.78175,0.0,0.284575
501,The range was good and well arranged and the the team was very helpful in answering our questions. Is definitely on our shortlist!,0.3835,0.6165,0.0,0.61435
502,"Amazing collection, giving you options of wooden furniture's to put it at home. Customer service was excellent too!",0.4295,0.5705,0.0,0.67325
503,Friendly & Helpful staff... willing to assist us on our needs,0.429,0.571,0.0,0.7184
504,Very nice collection. Tha ek had great experience with you .,0.5065,0.4935,0.0,0.55015
505,"Very nice collection, Kar Soon warmth and helpful",0.64,0.36,0.0,0.8357
506,A wide variety of quality furniture here. Glad that I was able to see the sofa that I like from the shop and make purchase within the first visit,0.117,0.883,0.0,0.33525
507,"Price is good for teak furniture, however all of the pieces doesn't have soft close and the finishing is abit rough to touch, but can't argue for the price they are offering. Budget friendly furniture shops",0.3205,0.6795,0.0,0.5025999999999999
508,Excellent customer service! Very pleasant experience.,0.654,0.346,0.0,0.58385
509,"Very satisfied with the service, yun xuan. Very helpful and polite.",0.42400000000000004,0.5760000000000001,0.0,0.4754
510,Thank you yun xuan for your Warmth And help,0.577,0.423,0.0,0.802
511,"Place is hard to find but good display of the selections! Good quality for the price, but would be good if delivery charges could have less tiers.

Staff are friendly too :)",0.39133333333333337,0.537,0.07166666666666667,0.5272333333333333
512,Pleasant with the service given and everything is well organised and easily accessible,0.438,0.562,0.0,0.7783
513,Superrrr nice. Very unique and reasonable prices. We would sure come here to look at new designs in the future. Staff was very informative. We loved the different accessories...,0.2784,0.7216,0.0,0.26782
514,"We ordered the bed in king size at a really good price! They can even customise the bedside tables to fit exactly the space we have at home. Good, solid quality. What was especially notable is the fantastic service by LeeLing. She was very helpful and patient with our queries and not pushy at all. She made it an enjoyable experience.",0.35433333333333333,0.6456666666666666,0.0,0.485
515,"Staff are super friendly and helpful, especially for a clueless bird like myself. Reasonably priced furniture too! Highly recommend!",0.438,0.5203333333333333,0.041666666666666664,0.4457333333333333
516,Efficient service and Friendly staff ! Highly recommended!,0.6910000000000001,0.309,0.0,0.53955
517,very informative sales asst . Leeling was very  helpful and assured us in getting the right item with all the product specs in detail..,0.128,0.872,0.0,0.3528
518,Thank you very much JH for your extended services in making sure that the products I ordered can be delivered on time. All the best for your new place in June 2019!,0.2675,0.7325,0.0,0.62775
519,A good place to shop for teak wood furniture. Moderately priced piece of furniture and can offer slightly customised measurement to adapt to your need.,0.1315,0.8685,0.0,0.1806
520,The place is awesome! With very nice furniture concepts and a good blend of modern with rustic teak surrounding to create a homely ambience for my place.. excellent service as well from Lee Ling! Thumbs Up!,0.323,0.677,0.0,0.5246000000000001
521,"Happy with the customer experience given by Lee Ling, she is really attentive and has very good product knowledge. Just that the finishing for some furnitures like tracking for drawer still very hard to open and the hinges as well need to improve further.
These 3 products that I found the quality better than the rest.",0.256,0.7253333333333333,0.018666666666666668,0.6329333333333333
522,Awesome layout and great display of stuffs in order. A pleasant browsing experience and easy to look for items! My always go to place for my woody love!,0.44133333333333336,0.5586666666666666,0.0,0.7155333333333334
523,Great Concept Store.  Staff are extremely friendly and helpful.  A must to visit for those getting their new house.,0.431,0.569,0.0,0.4623
524,Easy to locate at.. very2 friendly staff!! Alot of variety,0.286,0.714,0.0,0.38535
525,"This is a sharing of my experience after purchasing a pair of stools and a dinning table and bench set from Wihardja.
Price - 4 stars
Not the cheapest around but definitely appealing and eye catching for the furniture available.

Quality - …",0.10866666666666668,0.8913333333333333,0.0,0.32380000000000003
526,Interesting team furniture. Good variety,0.6439999999999999,0.356,0.0,0.38155
527,Great variety of wooden furnitures. Affordable prices and antique collection. They do have accessories to compliment your house. Building is at entrance of Genting lane 4th floor. Very friendly staffs always available to answer queries. Overall good place to shop wooden stuffs.,0.24,0.76,0.0,0.3340166666666667
528,Staff was friendly and very helpful!,0.622,0.378,0.0,0.7639
529,"The Teak Tissue Box is super cute and the price is very reasonable!

The stuff is very friendly and helpful as well!

Strongly recommended :)",0.6646666666666666,0.3353333333333333,0.0,0.7830666666666667
530,It has been a wonderful place to hang out and great selections of wood furnitures,0.394,0.606,0.0,0.8316
531,"Friendly staff,reasonable price n able to customised to your preferance .👍",0.262,0.738,0.0,0.4939
532,"The staff was very pleasant and helpful. Both of them. I could also customise my items to the measurements i needed. Very nice experience. Oh, price is reasonable too. 😁",0.19633333333333333,0.637,0.0,0.20736666666666667
533,the furniture/product range is generally well priced and it was good to see the range at the showroom. do note that the showroom has some but not all of their pieces listed on their website. service was excellent where they were on hand to …,0.23966666666666667,0.7603333333333333,0.0,0.4473
534,Lee Ling has been most professional and precise in her advice to me and my family in customising a bunk bed for us. A very pleasant experience. No fuss. No stress. Highly recommend!,0.2794,0.383,0.3376,0.024379999999999992
535,Wonderful place selling teak furniture.,0.481,0.519,0.0,0.5719
536,Great place to appreciate the beauty of Suar wood. Astonishing beautiful grains in the wood is mesmerising. 🤣🤣🤣,0.3323333333333333,0.6676666666666666,0.0,0.4968
537,"Plenty of great finds here. You'll find what you're looking for, the staff are always eager to help and give out suggestions as well. They can customize too according to your needs.",0.273,0.727,0.0,0.4559666666666667
538,Nice selection of teak furniture at reasonable price,0.286,0.714,0.0,0.4215
539,A very nice teak furniture store. Homely warm items and very helpful staff. They were very easy to talk to in responding to my queries. Would recommend:),0.29025,0.70975,0.0,0.39490000000000003
540,Nice place to shop and items price reasonable.,0.286,0.714,0.0,0.4215
541,Genting Lane showroom is quite big. They even had mini models of the bed frames for those they cannot display. Friendly service. Reasonable prices. Recommended to pay a visit!,0.2286,0.7204,0.051000000000000004,0.13396
542,"Found shop on google and decided to pay a visit. Staff were great and patient. Showed us different things, but not pushy. Definitely worth the visit.",0.36824999999999997,0.5945,0.03725,0.345075
543,Safe environment for my 2 yr old to roam around. Nice cooling air con. Spacious to walk and roam. Approachable staffs.,0.18725,0.81275,0.0,0.215475
544,"Lady sales staff, Lee Ling, was very very patient and polite and sincere. Fantastic experience at Wihardja Macpherson. Pricing very competitive as well.",0.41666666666666663,0.5833333333333333,0.0,0.4930333333333333
545,Bought two side tables online and went down to the showroom to purchase more items. Cool furniture with alot of engraved designs. Teak lovers definitely a go at this place!!!,0.21225,0.53775,0.0,0.272225
546,Had a pleasant shopping experience here! Lee ling was super helpful and accommodating. My family and I have been buying our furniture from wihardja for many years now and we always find ourselves coming back for more 👍🏻,0.3486666666666666,0.6513333333333333,0.0,0.4426333333333334
547,Very friendly and knowledgeable staff. Gave us helpful considerations when selecting the furniture was looking for. Good job! Will recommend my friends to have a look that the solid wood furniture they have on display here!,0.4425,0.5575,0.0,0.535025
548,"The staff were very helpful and patient with us. Since we were mixing different models of dining table and chairs, the staff helpfully measured to ensure the chairs could fit with the table length.",0.2775,0.7224999999999999,0.0,0.644
549,Super helpful service. Navigation around the showroom was easy and the entire area was very well maintained. Will definitely come back.,0.55,0.45,0.0,0.6071333333333333
550,"Came across this place when I was looking for this furniture. Service was friendly and prompt... although I didn't make any purchase, I would recommend it for its friendly sales people with good product knowledge! Prices are fairly reasonable too.",0.13133333333333333,0.8686666666666667,0.0,0.29773333333333335
551,Fantastic quality and good pricing for wooden furniture. Friendly helpful staff and items all can be customized from wood color to fabric colors.,0.41000000000000003,0.5900000000000001,0.0,0.72265
552,Big space and many design to choose from. Friendly people too! Bought a cute toilet holder.,0.37866666666666665,0.6213333333333333,0.0,0.3333
553,"Plenty of great finds here. You'll find what you're looking for, the staff are always eager to help and give out suggestions as well. They can customize too according to your liking.",0.3656666666666667,0.6343333333333333,0.0,0.5899333333333333
554,"Very spacious location with friendly staff. Great quality solid wood. Some cupboard drawers with rails, others without. Something for all budgets",0.2825,0.7175,0.0,0.29617499999999997
555,We have all furniture at my home from wihardja.. we love the quality and design.,0.186,0.814,0.0,0.4939
556,Like the design and quality of furniture. Reasonable  price,0.147,0.853,0.0,0.1806
557,"Great service, endless designs n customizable.",0.506,0.494,0.0,0.6249
558,"The showroom had a variety of beautiful collections. After going through a lot of furniture shops, I found that their products were a class apart and are not the same thing you find in any other store. Their products are mainly of solid …",0.212,0.788,0.0,0.25083333333333335
559,"Great showroom, great service. No pressure, good explanations. Easy to discuss custom options (lots)",0.4956666666666667,0.31866666666666665,0.18566666666666667,0.35406666666666664
560,Really nice place for furniture. Seems a bit under staffed though,0.218,0.782,0.0,0.2377
561,Walkable distance to from Kaki Bukit. Very friendly and extremely helpful staff who readily provides constructive suggestions to customize the bed frames based on our specific needs. Found this from online ads. Extremely satisfied!,0.25725,0.74275,0.0,0.3221
562,Nice and the sales person entertained me and my wife,0.407,0.593,0.0,0.6705
563,"First time here.Relax shopping environment. Helpful,honest customer service. Not pushy. Will come again.",0.16125,0.83875,0.0,0.051425
564,Friendly and informative staff. I'm a old customer and am glad to be back to see more nice selection of furniture.,0.4095,0.5905,0.0,0.61015
565,The experience is of good standard. The one who served us was lee ling. She has good knowledge n  she is really experienced and has a lot of patience. She is very cheerful which is good as well! Will come back if ever need to!,0.2192,0.7807999999999999,0.0,0.30976000000000004
566,"Location was accessible. The showroom was very nice, I loved the smell of wood that permeated through the whole place. Customer service was great, the salesperson was polite and we appreciate the fact that she did not hound us to buy their products like the other showrooms do.  The entire process was very smooth and enjoyable.",0.231,0.769,0.0,0.536375
567,"This furniture store located in Kaki Bukit, features a variety of solid wood furniture and collectibles which any house-proud owner must not miss. I have made countless visits to the store and still keep coming back. You can never get tired …",0.16933333333333334,0.8306666666666667,0.0,0.20049999999999998
568,"Relatively well priced solid wood furniture. We were impressed with the extensive range and the customization that they can do for you, not so impressed with the 3 months waiting time and separate charges for delivery. Given their prices …",0.22066666666666665,0.759,0.02033333333333333,0.34226666666666666
569,"Some really nice pieces here , homely feel to it and they are not pushy with sales. Good prices compared to some stores in Singapore with similar pieces.",0.23,0.77,0.0,0.48075
570,"Highly recommended.
We got to know this shop through words of mouth.
High quality furniture made of Indonesian hard wood at affordable price points. Good selection of wood stain colours.
We bought a bed frame, book shelves and a desk and my wife is very happy. Staffs are friendly and helpful and we enjoyed the entire purchase experience!",0.2935,0.6876666666666666,0.018833333333333334,0.3339666666666667
571,Pleasant surprise find that we ended up getting 4 chairs. Good selection and service!,0.4585,0.5415,0.0,0.5398
572,"We went to Wihardja outlet at Mcperson rd. The staff is very nice and helpful to explain detail about the material, size, colour etc. We purchased dressing set and sideboard chest. Looking forward to see the furniture beautify my home within next 60-90days.",0.134,0.866,0.0,0.31055
573,"I fell in love the 1st time I entered Wihardja Mcperhson. I am always a teak furniture fan & I am happy that Wihardja can provide me ideas for my new home. For sure, I will finalise my purchase soonest possible.",0.27299999999999996,0.727,0.0,0.5101666666666667
574,Lady Seller is really helpful and pleasant! Furniture prices is reasonable too! Had a really good experience here! Highly recommended,0.4235,0.5765,0.0,0.383275
575,"Was searching for bed frames online and found this. Service staff was polite and very helpful. Overall, pleasant experience.",0.321,0.679,0.0,0.32866666666666666
576,"The service staff, Yunxuan provides excellent service and is very knowledgeable. Well done and we will come again for sure",0.328,0.6719999999999999,0.0,0.5492999999999999
577,The products here are well made. Manage to find the items that we were looking for. Great service given by Lee Ling 👍🏻,0.234,0.766,0.0,0.29936666666666667
578,Solid wood and great design. If you're looking for that scandi boho bali style.. this might just be the place. 🤷🏻‍♂️ Staff are keen to help with choice and selection. Got my chairs and console here.. quality products.,0.26225,0.73775,0.0,0.331925
579,"Impressed wz the new showroom in Genting Lane.  More furniture on display, to suit every corner of the house. Love the woody furniture and the finishings are excellent! Staff are very friendly and helpful. Will definitely patronise Wihardja.",0.3818,0.6182,0.0,0.48844
580,"Very pleasant visit esp to the 2 ladies esp YunXuan, who were very helpful and managed to answer all my queries and assist me and my husband when we were finding a cabinet suitable for home.",0.173,0.827,0.0,0.7708
581,"The sales girl here are so friendly!
Warm service....cheers",0.5395,0.46049999999999996,0.0,0.44345
582,Was looking for wooden bed frame and did some research online so i decided to visit Wihardja and browse around as the price is relatively better than others. The place was very clean and full of pleasant wood scent. Was served by a pretty …,0.3423333333333333,0.6576666666666666,0.0,0.5589333333333334
583,"Pleasant experience. Customer friendly staff, Yun Xuan and Lee Ling made our day!",0.513,0.487,0.0,0.52585
584,Great selection of teak products at good value prices,0.6,0.4,0.0,0.8402
585,Lee Ling has been very attentive to our needs and have been very accommodating. Service is great and prices are competitive. Recommended!,0.5123333333333333,0.4876666666666667,0.0,0.3239
586,"Very pleasant staff, who was able to advise us well. Well stocked show room, with plenty of space to walk around and view items. Thank you for the great experience!",0.396,0.604,0.0,0.5824333333333334
587,"Wide variety of options for teak/wood furniture. Very helpful staff that enlightened us on the customisation options for furniture (great feature). Store ambience is laid back, warm feel. Worth visiting :)",0.354,0.646,0.0,0.39205
588,awesome store with good quality and reasonable price ..have been buying for past 5 yrs .,0.355,0.645,0.0,0.765
589,Great customer service and friendly staffs! Good browsing and purchase experience! Will definitely comeback again,0.5133333333333333,0.48666666666666664,0.0,0.5479666666666667
590,"Very wide range of furniture, and they can customize everything, which is really nice. I would recommend visiting the shop to get a better idea of what the pieces are really like. The staff is also very helpful and nice.",0.3616666666666667,0.6383333333333333,0.0,0.6695333333333333
591,"Excellent service and lovely items on display. Knowledgeable staff - THANK YOU, Lee Ling!
Looking forward to receiving the items 👍🏼",0.33766666666666667,0.6623333333333333,0.0,0.4545666666666667
592,Wide range of variety at the showroom. Staff are friendly and does not hardsell at all. Very knowledgeable on products.,0.09533333333333333,0.9046666666666666,0.0,0.16463333333333333
593,I like the entire showroom space and the staff are very helpful in answering my queries.,0.301,0.699,0.0,0.6801
594,Great shop with unique wood furniture and interesting accessories for the home! Good prices too and very helpful store assistants. Thanks!,0.6323333333333333,0.36766666666666664,0.0,0.6562
595,We bought a number of items from this shop. Very welcoming and open to customisations. Good quality solid wood furniture at a reasonable price. Lovely service too!,0.40625,0.59375,0.0,0.417625
596,Already had an idea which item I wanted. Ordering and buying process was swift and easy. Display pieces looks to be good quality teak wood.,0.22566666666666665,0.7743333333333333,0.0,0.31103333333333333
597,I felt delighted with the services and items in the shop. The service lady is nice and friendly. She is very knowledgeable about the products and explained very well about the products to us.,0.317,0.683,0.0,0.5224666666666666
598,.Showroom is spacious than previous location not all items online are displayed but showroom has an extensive range and sales personnel is friendly and helpful,0.258,0.742,0.0,0.8402
599,Excellent service ! Wide range of teak wood furniture available .,0.4,0.6,0.0,0.3057
600,Service was great and staff has been very helpful to any queries and information.,0.375,0.625,0.0,0.8016
601,"Very competitive pricing with customized design bed frame, very patience and understanding customer service support and flexible to design change with lots of technical details provided! Worthy for the visit and i had purchased my favourite bed frame with good aesthetic design as well as achieving auspicious in feng shui perspective!",0.2505,0.7495,0.0,0.74295
602,Good customer service. Easy to negotiate.,0.5740000000000001,0.426,0.0,0.40080000000000005
603,I am very impress with Wihardja Furniture. Most of my home furniture are from Wihardja.,0.195,0.8049999999999999,0.0,0.24635
604,"Great choice of furniture and brilliant service and support from Leeling, who was very flexible and went the extra mile to meet our needs. We only wished there were more pieces on display. Overall, enjoyable experience and we returned as happy customers.",0.2916666666666667,0.7083333333333334,0.0,0.5600666666666667
605,Wihardja furnitures design is exclusive and  the  durability of its wood has kept us coming back.,0.091,0.909,0.0,0.128
606,"Store front is facing an inner road at the first floor, very easy to locate. Service is warm and friendly. Offers a wide range of highly customisable products at very reasonable prices!",0.272,0.728,0.0,0.3725333333333333
607,"Got to know of this place through a friend's recommendation. Lee Ling was very friendly, helpful and patient in helping us choose our furnitures and answering our enquiries. Appreciate the time she took to go through our room measurements …",0.194,0.806,0.0,0.41076666666666667
608,Great range of product. Friendly n helpful staff Kamfei helps too. Had a good X shopping there :),0.655,0.345,0.0,0.7059666666666666
609,It was a very pleasant experience coming in. Bought a bed on the spot.,0.1875,0.8125,0.0,0.27815
610,Friendly staff and good service. Comes with broad spectrum of selections.,0.3275,0.6725,0.0,0.3454
611,Pei Shan is very prompt and helpful in replies and is very patient. I am happy with the service provided by the staff at Wihardja. Would definitely come back again and recommend to friends. Thank you!!,0.3578,0.4422,0.0,0.45389999999999997
612,"We came to just window shop and browse around. Instead, we were greeted by the friendly staff Lee Ling. Knowledgable and approachable. We ended up buying a multi purpose bench. Definately will have a second visit. Highly recommended. :)",0.29642857142857143,0.7035714285714285,0.0,0.19699999999999998
613,"The furniture at the store looks really nice.
And also the Seals promoter  over here is really friendly.
And I love the furniture a lot.",0.3433333333333333,0.6566666666666666,0.0,0.5035333333333334
614,Love the quality of the furniture. Good price. Friendly & helpful staffs!,0.6556666666666666,0.3443333333333333,0.0,0.5325
615,"Very friendly, stuff very helpful, big variety on furniture, we got it tailer made",0.354,0.646,0.0,0.764
616,Good customer service and helpful to help with the purchase of furniture. Excellent knowledge of products helpful with customizing order. Smooth purchasing experience.,0.3303333333333333,0.6696666666666666,0.0,0.5161666666666667
617,Very unique and beautiful items. Great customer service. Would definitely be back to buy many decorative items for my home.,0.45966666666666667,0.5403333333333333,0.0,0.5531333333333334
618,Lee Ling was very helpful... friendly and made some great suggestions. Was here at Kaki Bukit showroom looking for Sofas.,0.2285,0.7715000000000001,0.0,0.4107
619,Affordable Teak furniture available here at the showroom. Considering my dining tables and chairs purchase with them soon.,0.0,1.0,0.0,0.0
620,"Never had a bad experience with Wihardja. Very accommodating team, always happy to help with customised furniture.
Definitely my go-to store when shopping for quality wooden furniture!",0.352,0.648,0.0,0.5463333333333333
621,"Variety of choices with reasonable price and good quality, friendly and helpful staff",0.459,0.541,0.0,0.8176
622,Bought a day bed which fits perfectly into the living room. Lots of choices to choose from. Worth visiting if looking for teak furniture.,0.18633333333333332,0.8136666666666666,0.0,0.28773333333333334
623,Lee Ling and Uncle Tan are both a friendly employee. Good customer service as well as patience. Would love to come back,0.40299999999999997,0.597,0.0,0.5150666666666667
624,"Cosy and warm set up. Easy to shop around. Attractive furniture.
Friendly and approachable staff",0.5185,0.48150000000000004,0.0,0.40025
625,Best quality....very gd service n friendly staff... Well done,0.655,0.345,0.0,0.8591
626,"Great customer service by the sales person, great variety of teak wood furniture down here.",0.387,0.613,0.0,0.8481
627,Yun xuan is very patience and very attentive to my needs even though I never buy anythg in the end. She's helpful with my question too. Wihardja is a gd place to visit if you want to buy nice teak wood furniture with decent price. Thank you wihardja!!,0.2292,0.5708,0.0,0.26362
628,first time visiting the warehouse here.staff are helpful and friendly aswering to my enquiries.will reccomend to my friend abt this plave:),0.338,0.662,0.0,0.8481
629,Hi  came here to look for bed n dining table. Greeted by very friendly staffs.showroom hv variety of furniture to choose..,0.1915,0.8085,0.0,0.34005
630,"Lee Ling provides fantastic service, willing to share teak knowledge, great experience with Wihardja.",0.474,0.526,0.0,0.872
631,"It was a good experience visiting the the showroom and staff is very friendly, all the items are really good quality and would love to shop here",0.347,0.653,0.0,0.8932
632,Lee Ling and Mr Tan are very helpful and patience in answering to all my queries on the products. Both have provided me with excellent service.,0.264,0.736,0.0,0.52365
633,the quality is good and the price is reasonable. the sales  person Lee Ling is helpful,0.278,0.722,0.0,0.39135
634,"I got to know wihardja from my mom, and since then when i have my own home , i bought the furnitures from here too. Long lasting furnitures.",0.0,1.0,0.0,0.0
635,Nice selection of wood furniture. You may have to wait 2-3 months for delivery.,0.206,0.794,0.0,0.21075
636,Amazing selection of beautiful indoor and outdoor furniture. Excellent customer service which was very helpful with the furniture customization and inspection and delivery arrangements.,0.4445,0.5555,0.0,0.80245
637,I am fully satisfied with the TV console that I purchased from Wihardja. There are wide range of furniture and the quality of the woods are excellent. Highly recommend those who are into teak wood :),0.30366666666666664,0.6963333333333334,0.0,0.5823333333333334
638,Staff were Super helpful and patient. Super happy with the experience,0.6715,0.3285,0.0,0.7971
639,"Excellent hardwood furniture, good prices and very helpful and patient staff, highly recommend!",0.579,0.421,0.0,0.9077
640,"Very good service, very patient. Looking forward to buy soon some other master pieces.",0.2055,0.7945,0.0,0.21005
641,"Been buying for years! Good buy. Value for money. Must go and visit kaki built showroom to see for yourself. You will love it. Whatever you need for your house, you can get here. Not to mention beautiful designs. Very happy with my items.",0.284375,0.660625,0.055,0.1652375
642,Great range of products. Very good customer service. Have bought many furniture items from Wihardja and am very happy with it.,0.4363333333333333,0.5636666666666666,0.0,0.5521666666666667
643,We love Wihardja. Good antique items available here. The staff also very nice.,0.4786666666666667,0.5213333333333333,0.0,0.4435
644,"Fantastic place to get furniture. Affordable sturdy teak wood pieces that would last you a lifetime. Everything is customizable, so you can get something you want rather than just pick up whats on shelf.
Leeling was very accommodative to our needs.
Thank you Wihardja!",0.2256,0.7744,0.0,0.2109
645,My experience is wonderful with the two ladies very helpful and nice to deal with.,0.451,0.549,0.0,0.8707
646,Fast efficient and friendly service.,0.667,0.333,0.0,0.7184
647,Staff were very friendly. Furniture quality looks great and price  is also very reasonable.  Highly recommended  ! :),0.639,0.361,0.0,0.490425
648,"Enjoyed our experience here especially with the warm and sincere services provided by Jeanne.

Hassle free purchase...

recommended for all to drop by to view their products..",0.3615,0.5774999999999999,0.061,0.6294
649,"Product display easy to find, service very good.",0.487,0.513,0.0,0.6901
650,Happy to purchase our new teak sofa and friendly sales person.,0.434,0.566,0.0,0.7845
651,Friendly and helpful staff. Well designed and good quality items. Absolutely love the javanese sofa and tropical-colonial styled lamps. Prices are reasonable too.,0.39725,0.60275,0.0,0.454275
652,"It is always a wonderful experience shopping at Wihardja. The staff are very helpful and courteous. On top of that, we get to browse the furnitures and items which are sold at reasonable cost, at our own pace and time. Great job, Wihardja!",0.41925,0.58075,0.0,0.55045
653,Great experience to shop here. Good quality natural wood furniture with reasonable price and warm service by Jeanne. Will be back again definitely. Cheers!,0.57925,0.42074999999999996,0.0,0.565475
654,"Fantastic service and very reasonable price for solid teak wood. Good quality to boot. bought a few furniture for my parents house.
Highly recommend!",0.401,0.599,0.0,0.368025
655,"Furniture looks solid and well made, staff helpful and knowledgeable",0.481,0.519,0.0,0.6705
656,Item is able to customised to our required. Nice place and highly recommeded.,0.206,0.794,0.0,0.21075
657,Great service and clear explanations. Cheers,0.8454999999999999,0.1545,0.0,0.6242000000000001
658,Lee Ling is friendly and a good advisor. Like her service. Able to provide good recommendation. Bravo,0.36850000000000005,0.6315,0.0,0.3533
659,Good customer service. Details of products was explained clearly.,0.4535,0.5465,0.0,0.38155
660,Very friendly and helpful staff in answering our customized request.,0.45,0.55,0.0,0.762
661,Very friendly and helpful staff! The range here  is excellent for those who like solid wood furniture.,0.5795,0.4205,0.0,0.7798
662,Lots of options at very reasonable prices! Best is that u get to customise your pieces.,0.1875,0.8125,0.0,0.31845
663,Always offer teak furniture at affordable price served by lovely sales lady Ms Lee Ling. Definitely will visit wirdhaja again 😊,0.308,0.692,0.0,0.4939
664,Great range of quality furniture and customer service!,0.386,0.614,0.0,0.6588
665,Easy to find location. Variety of furniture and home decoration stuff. Reasonable price.,0.164,0.836,0.0,0.1468
666,I’ve been to Genting Lane and I look forward for the shop to open. Lovely staff!,0.402,0.598,0.0,0.31195
667,Good service and quite reasonable price.,0.333,0.667,0.0,0.3612
668,Great sevice and friendly staff. Reasonable prices too.,0.3545,0.6455,0.0,0.4037
669,"Very good service ... as a return customer have always been satisfied with the stock in store, customer support and most of all the quality if the products.",0.257,0.743,0.0,0.807
670,"Lee Ling is very friendly n professional, she is someone who will travel the extra miles in providing excellent customer service, great staff.",0.373,0.627,0.0,0.9061
671,"A cosy shop with many interesting furniture pieces!  Bean bags, teak furnitures, mirror,  decorative pieces. A little furniture wonderland on it's own!  Will be back soon!",0.08325,0.91675,0.0,0.11435
672,The staff is friendly and kind. She is efficient and answers all our queries! Thank you Lee Ling!,0.4703333333333333,0.5296666666666666,0.0,0.5534
673,Nice place to browse teak furniture. Pleased with Kam Fei’s knowledge and service.,0.3425,0.6575,0.0,0.43095
674,Kam Fei was awesome! Very helpful in explaining the different types of wooden furniture to me.,0.4065,0.5935,0.0,0.5671
675,Pleasant staff who provided ready information on the items I was looking for.,0.367,0.633,0.0,0.7003
676,Great service and very nice furniture !,0.652,0.348,0.0,0.8169
677,"Personalised wood furnitures, offer wide range of furnitures",0.0,1.0,0.0,0.0
678,I like the teak wood dinning table. Customer service is excellent.,0.4425,0.5575,0.0,0.46655
679,"Quick and pleasant service. Very attentive and knowledgeable staff who service with a smile. This place is a hidden gem, good quality wood furniture and designs at affordable prices. 'Leeling' was delightful to deal with and helped us with all our queries.",0.291,0.709,0.0,0.45472500000000005
680,"We are here because
1. We like wooden furniture.
2. Very good price for the materials
3. Helpful and friendly sales  assistance (Yi Sing)",0.2636,0.7364,0.0,0.29994
681,Great friendly staff! Ideal to shop on a Sunday! Prices reasonable !,0.45466666666666666,0.5453333333333333,0.0,0.46426666666666666
682,Show room is alot smaller than before. Could have arranged furnitures to give better idea for customers to arrange furnitures when going back home. Sales person very helpful and friendly though.,0.24,0.76,0.0,0.4008
683,Stumbled upon this awesome find. Beautiful furniture at reasonable prices. Highly recommended.,0.5733333333333334,0.4266666666666667,0.0,0.5261
684,Service is good and pleasurable. Brought a nice bench at very affordable price. Thank you !!,0.42925,0.32075000000000004,0.0,0.38775
685,Great place to shop for rustic wooden furniture.,0.369,0.631,0.0,0.6249
686,Wooden furniture,0.0,1.0,0.0,0.0
687,"Very wide range of beautiful and natural looking teak furniture available, as well as the option to customize your furniture. Not all items are on display but able to choose from the catalog, and was told the Sungei Kadut branch has more …",0.1665,0.8335,0.0,0.4088
688,Very convenient venue and amazing sale prices!,0.405,0.595,0.0,0.6239
689,THE SALES PERSON GAVE US HONEST OPINION,0.355,0.645,0.0,0.5106
690,"Great customer service.  Service staff knowledgeable and helpful. Great pricing, value for money.",0.5893333333333334,0.4106666666666667,0.0,0.6014333333333334
691,Great store with quality teakwood furnitures at affordable price. Kam Fei is really friendly and helpful as well. Great experience.,0.5780000000000001,0.422,0.0,0.6916333333333333
692,Great variety of furniture at reasonable prices :),0.542,0.458,0.0,0.7964
693,Conviniant location. Excellent customer service. Keep up the good work.,0.3446666666666667,0.6553333333333333,0.0,0.31103333333333333
694,Good experience. Alot of variety.,0.357,0.643,0.0,0.1806
695,Lee Ling provided good detailed info. Thanks!,0.6665,0.3335,0.0,0.4269
696,Great place to shop for affordable teak furniture. Good customer service.,0.4625,0.5375,0.0,0.49305
